_id	model.x	model.y	cluster	eps
hachelijk/adj/het_nieuwsblad_20000522_01_278/212	0.346889155263865	0.3842844236232372	1	1.8306518550656248
hachelijk/adj/het_nieuwsblad_20000916_01_549/25	0.23705803505178202	0.1901531607680282	1	1.5887603040693437
hachelijk/adj/het_nieuwsblad_20010424_01_477/144	0.14588755325303787	0.09318790762310093	1	1.8254350009345273
hachelijk/adj/het_nieuwsblad_20020603_01_343/255	0.17199963324537254	-0.3351060509293643	5	1.9885065973076272
hachelijk/adj/het_nieuwsblad_20030303_01_363/192	0.1630900453458805	0.05424898283924251	1	2.2700217545186936
hachelijk/adj/het_nieuwsblad_20030627_01_637/109	0.49703465897277976	0.6321930953302342	NA	3.248857607340268
hachelijk/adj/het_nieuwsblad_20041214_01_698/131	0.08515560523051531	0.402244901910234	7	2.865376835117686
hachelijk/adj/nrc_handelsblad_20000129_21/582	0.32624061546190447	0.31032037117377753	1	1.8643123183805712
hachelijk/adj/nrc_handelsblad_20000219_8/1232	-0.061942643150861246	0.036035344221319765	7	1.7674634695635516
hachelijk/adj/nrc_handelsblad_20000313_36/175	0.1726908911497225	0.08709592705961554	1	2.2452176871307614
hachelijk/adj/nrc_handelsblad_20000912_68/450	0.010192159338513472	0.2843384110435334	7	1.6843555294534214
hachelijk/adj/nrc_handelsblad_20001004_108/813	0.2943564408799067	0.06236164107516102	1	2.406091054043412
hachelijk/adj/nrc_handelsblad_20010111_91/1684	0.22682104408972772	-0.1117041504512602	1	2.4475730763790917
hachelijk/adj/nrc_handelsblad_20010116_73/1204	0.12856512727828698	0.47424609775180726	7	2.7539821217111773
hachelijk/adj/nrc_handelsblad_20010327_60/373	-0.0024590824370612687	-0.09976260079375293	7	3.0411230812744656
hachelijk/adj/nrc_handelsblad_20011010_57/298	0.054178674875654365	-0.23256158356743092	7	3.125270275705527
hachelijk/adj/nrc_handelsblad_20011122_14/241	0.27413846600773306	0.1021533815958697	1	2.198932097920515
hachelijk/adj/nrc_handelsblad_20020409_133/490	0.11406899259627562	0.04076126423727314	1	2.138201457254904
hachelijk/adj/nrc_handelsblad_20020430_112/271	0.3743142935616284	0.11571841577327657	7	3.0124356600177182
hachelijk/adj/nrc_handelsblad_20020525_15/2097	0.019783192004234233	0.34807475883007755	7	2.087685818795073
hachelijk/adj/nrc_handelsblad_20020705_153/1148	0.5840288807797215	-0.0862335229297132	NA	3.5535864093034153
hachelijk/adj/nrc_handelsblad_20020912_138/627	-0.08702517575972943	0.2029139917531205	7	1.8220531449654356
hachelijk/adj/nrc_handelsblad_20030724_36/43	0.32617296466844825	0.3199111689987132	NA	3.667259343979654
hachelijk/adj/nrc_handelsblad_20040309_114/414	0.08328700165025145	0.049439298747158106	1	1.8739598647998492
hachelijk/adj/parool_19990315_79/897	-4.730053582887374e-4	0.2599765700011421	7	1.896457739829186
hachelijk/adj/parool_19990525_90/682	0.422671507666237	-0.38141405411423845	5	1.452806895444226
hachelijk/adj/parool_19990818_96/598	0.3638517704977592	-0.11753799675372842	NA	3.238546163548501
hachelijk/adj/parool_20000125_49/293	0.44007622086202386	0.06786383753998876	NA	3.129173685376859
hachelijk/adj/parool_20000403_119/133	-0.010624337921923977	0.16426466848484042	7	1.979216356769856
hachelijk/adj/parool_20000810_20/567	0.14098009864951438	0.15171173613209055	1	1.7810143761529293
hachelijk/adj/parool_20000906_71/602	0.038422586848563894	0.4535516979744015	7	1.9535207214563735
hachelijk/adj/parool_20010606_30/320	0.2565987438692575	0.2720596645331248	1	1.5906403582894888
hachelijk/adj/parool_20010922_42/842	-0.06081698689878795	0.5148030665100017	NA	3.4049088150858866
hachelijk/adj/parool_20020704_21/25	0.42549726825071943	0.4697682435338069	1	2.1032674212414806
hachelijk/adj/volkskrant_19990216_73/1027	0.10137244877766198	0.4213512695324339	7	1.8912656589615118
hachelijk/adj/volkskrant_19990514_147/661	0.6299313701442597	0.42066011539937936	NA	3.604133867308107
hachelijk/adj/volkskrant_19991106_165/702	0.10524732613523807	0.16405551711953503	1	1.9785684319462569
hachelijk/adj/volkskrant_20000403_33/75	0.4202367858577296	0.24799149987185415	1	2.578042540110258
hachelijk/adj/volkskrant_20000701_218/434	0.19431389599042878	0.19275310965432355	1	1.5887603040693437
hachelijk/adj/volkskrant_20020418_5/164	0.27300936183218566	0.27976596974668716	1	1.621873705523096
hachelijk/adj/volkskrant_20020508_100/284	0.5854844729831997	0.1401103543567012	7	3.112592322903679
hachelijk/adj/volkskrant_20020521_58/376	0.4918295827603409	-0.3667924990433869	5	1.452806895444226
hachelijk/adj/volkskrant_20020608_181/959	-0.048332116153630436	-0.4101416087414673	NA	3.6312855918554527
hachelijk/adj/volkskrant_20020805_174/18	0.16820841573611278	0.23674110057033834	1	1.6393670236412388
hachelijk/adj/volkskrant_20020805_46/867	0.16820841573611278	0.23674110057033834	1	1.6393670236412388
hachelijk/adj/volkskrant_20030519_49/130	-0.12729011268202298	0.1813992259064331	7	1.5565608796652195
hachelijk/adj/volkskrant_20041005_32/272	0.20891634713028664	-0.7293328392324898	NA	3.8918815740037562
hachelijk/adj/het_laatste_nieuws_19990219_01_518/19	0.7783144280440024	-0.36651916554337893	NA	3.1691734335509447
hachelijk/adj/de_standaard_20040203_01_161/347	0.7439303204591274	0.3100904256390408	NA	3.581387086898222
hachelijk/adj/algemeen_dagblad_20010721_120/105	0.42421299254183464	-0.38600926243066436	5	1.5801499447621759
hachelijk/adj/algemeen_dagblad_20030607_181/61	-0.01733851240071415	0.01463917137922763	1	2.2222498590295383
hachelijk/adj/de_morgen_20000111_01_42/235	0.26243368133334927	-0.4622937125514633	5	1.7897396852245213
hachelijk/adj/de_morgen_20000325_01_155/205	0.015469618804487797	-0.25987379401302696	NA	3.275572605224833
hachelijk/adj/de_morgen_20000331_01_64/60	-0.24152435218153281	-0.441380558338863	NA	3.646750660178985
hachelijk/adj/de_morgen_20000717_01_38/35	0.08658256627424533	-0.5587616267295553	5	2.761055602903777
hachelijk/adj/de_morgen_20020620_01_48/284	0.19478289725846806	-0.528136057395205	5	2.977985643883149
hachelijk/adj/de_standaard_20030524_01_178/2345	0.03726563565333609	-0.4497004617100983	5	2.0210458505985747
hachelijk/adj/het_laatste_nieuws_20041021_01_353/99	0.3703822146559144	-0.3542349037663365	5	1.475849152524735
hachelijk/adj/het_nieuwsblad_20000404_01_36/327	0.2890514883530484	-0.4346679781628269	5	1.991982589870458
hachelijk/adj/het_nieuwsblad_20010503_01_745/356	0.438024379647174	-0.3613996820119815	5	1.9397388190779843
hachelijk/adj/het_nieuwsblad_20030709_01_81/21	0.30343435422995746	-0.4454838261741875	5	2.060192471500811
hachelijk/adj/het_nieuwsblad_20030819_01_644/35	0.18180536147147916	-0.45252973170677807	5	1.9851758913153525
hachelijk/adj/nrc_handelsblad_19990112_29/1323	-0.023760939033876396	0.19711421227924833	7	1.8495811920825802
hachelijk/adj/nrc_handelsblad_20000621_137/172	0.011488004431176976	-0.6022141200381108	NA	4.019412578332496
hachelijk/adj/nrc_handelsblad_20000825_126/2430	-0.02913350059094623	0.12434321139484136	1	2.1388765638877465
hachelijk/adj/nrc_handelsblad_20011213_19/336	-0.06808140082553794	0.3065519324026675	7	1.6924663315381323
hachelijk/adj/nrc_handelsblad_20020726_151/891	-0.12963347189131613	0.2673865464760042	7	1.6286270607415987
hachelijk/adj/parool_19990208_54/194	0.30806996395332176	-0.5306337127928452	NA	3.3804584065660634
hachelijk/adj/parool_19990701_91/723	-0.10184980113023619	-0.514327859191947	NA	3.585935715698674
hachelijk/adj/parool_20000317_34/708	0.20404111769184657	-0.4344443125253272	5	1.792692384166748
hachelijk/adj/parool_20000729_36/99	0.16621005261259925	0.46624071017634616	7	2.3526722111062353
hachelijk/adj/parool_20010222_9/957	0.6799528737514458	0.2227585467980025	NA	4.0206190842984215
hachelijk/adj/parool_20011231_68/431	0.31097247729572164	-0.37610323569118914	5	1.99603974575751
hachelijk/adj/parool_20030625_62/461	0.7120680623570753	-0.046989549087769054	NA	3.904664813201298
hachelijk/adj/volkskrant_19990413_100/147	-0.07518232340820151	0.3176658775725274	7	1.9496581398496642
hachelijk/adj/volkskrant_20000204_117/299	0.45990527452147073	0.2188602257611314	NA	3.3005215792821074
hachelijk/adj/volkskrant_20000831_92/145	0.3545034406910391	-0.3824185939935266	5	1.5287824011979751
hachelijk/adj/volkskrant_20011017_73/822	0.26540396039398123	-0.34590538989026476	5	1.6942168054578328
hachelijk/adj/volkskrant_20011214_36/17	0.5046135596253073	-0.5246662402804637	NA	3.9205414557586766
hachelijk/adj/volkskrant_20040505_42/363	-0.061840085274386475	0.38719221253010505	7	1.5899635577897513
hachelijk/adj/algemeen_dagblad_19990618_162/501	0.10648709627472125	-0.3792371276621799	5	2.2738913572682415
hachelijk/adj/algemeen_dagblad_20000122_191/1173	0.417979561976713	-0.36160801491908606	5	1.7394900414698657
hachelijk/adj/algemeen_dagblad_20010505_50/70	-0.2870309796281471	0.09896108695549474	8	1.9464953849028257
hachelijk/adj/algemeen_dagblad_20011208_91/233	0.11872215331212249	-0.5264974018670026	NA	3.5706384304784575
hachelijk/adj/de_morgen_19990607_01_126/1134	-0.5262873240747875	0.053818810254125576	2	1.664840296844097
hachelijk/adj/de_morgen_19991224_01_149/497	-0.3742338121686765	0.2616741478114209	8	1.5177072484648286
hachelijk/adj/de_morgen_20010103_01_8/295	-0.11720062646497413	0.4147108416827563	NA	3.462479679500307
hachelijk/adj/de_morgen_20010305_01_69/228	-0.3753513662790903	0.15541542597771144	8	1.7922019008021317
hachelijk/adj/de_morgen_20010622_01_205/833	-0.3191828849829973	0.1547711772338684	8	2.156197186420815
hachelijk/adj/de_morgen_20010814_01_6/4283	-0.2969872993683305	0.1340471655281264	8	1.9464953849028257
hachelijk/adj/de_morgen_20020309_01_81/275	-0.3514872313073946	0.16362784822748083	8	1.9922112853321043
hachelijk/adj/de_morgen_20020527_01_84/266	0.4181335163606295	-0.26667303532672926	6	2.4559653893296263
hachelijk/adj/de_morgen_20020814_01_61/27	-0.4012883784767822	0.13319832703808512	8	2.8453956521049792
hachelijk/adj/de_morgen_20020821_01_45/337	-0.28322914429765633	-0.0024333704420935673	8	2.3331586707837504
hachelijk/adj/de_morgen_20030830_01_35/1091	-0.4088153185940638	0.06649097822420853	8	2.368873961912978
hachelijk/adj/de_morgen_20031202_01_6/324	-0.4111220815477712	0.05604582717375002	8	2.454544426527034
hachelijk/adj/de_morgen_20040415_01_60/172	-0.33090114777645036	0.11933636327043971	8	2.227347323441888
hachelijk/adj/de_standaard_19990722_01_15/515	-0.33590799640104474	0.1444797924777777	8	1.7496449110584011
hachelijk/adj/de_standaard_19991018_01_116/141	-0.08538320282005409	-0.19247027166517294	6	2.0721477434264886
hachelijk/adj/de_standaard_20010117_01_18/217	-0.39282371769884095	0.022230890397977952	8	2.6535114948615495
hachelijk/adj/de_standaard_20010314_01_124/87	-0.34815263863738294	0.21859973358413168	8	1.7318838711133948
hachelijk/adj/de_standaard_20010405_01_106/68	-0.4033438468528405	0.1622023723474066	8	2.6622181562304315
hachelijk/adj/de_standaard_20011103_01_120/261	-0.2828971320542353	-0.049330909626067385	8	2.677771915785032
hachelijk/adj/de_standaard_20020722_01_38/170	-0.33103719705939993	0.24682493732373695	8	2.0182519850431686
hachelijk/adj/de_standaard_20021206_01_61/1509	-0.313141329406528	0.19158539118034631	8	2.1305597089609156
hachelijk/adj/de_standaard_20030927_01_37/276	-0.3000248287914198	0.4811511707624253	8	2.952214086554303
hachelijk/adj/de_standaard_20031119_01_132/256	-0.40178038278550904	0.2583975195839456	8	2.0687209706571688
hachelijk/adj/de_standaard_20040921_01_8/297	-0.44809134495895553	-0.2561472577942402	4	1.9861648201956712
hachelijk/adj/de_standaard_20041002_01_162/805	-0.4341170962664659	0.20327801248276406	8	1.9338819304085912
hachelijk/adj/het_laatste_nieuws_19990625_01_53/339	-0.49287902459843125	-0.21572722957683418	4	1.7128795716166227
hachelijk/adj/het_laatste_nieuws_19990705_01_114/93	-0.5020316483568277	-0.2850433147265444	3	1.5665735783647707
hachelijk/adj/het_laatste_nieuws_20000313_01_76/124	-0.4196960318524023	-0.08545386113135996	8	2.7155955783465258
hachelijk/adj/het_laatste_nieuws_20000626_01_98/140	-0.5132921104317443	-0.2519094635607418	3	2.0187402958664573
hachelijk/adj/het_laatste_nieuws_20000724_01_34/75	-0.5170869589392671	-0.16945178442065065	4	1.5510456023401034
hachelijk/adj/het_laatste_nieuws_20000801_01_153/82	-0.454681990745348	-0.33297630601448774	3	1.6320756897469226
hachelijk/adj/het_laatste_nieuws_20000810_01_328/105	-0.5324200317842389	-0.17385378219243816	4	1.5510456023401034
hachelijk/adj/het_laatste_nieuws_20000907_01_194/114	-0.5003763776626085	-0.23141604501170787	4	1.7637384024643847
hachelijk/adj/het_laatste_nieuws_20001220_01_236/247	-0.47664733131480824	0.24258986588905768	8	2.8458991659449873
hachelijk/adj/het_laatste_nieuws_20010404_01_312/182	-0.4231512269697525	-0.00449821498091916	8	2.7925356719479337
hachelijk/adj/het_laatste_nieuws_20010430_01_6/145	-0.490425245288093	-0.1927676437875712	4	1.7917847818238481
hachelijk/adj/het_laatste_nieuws_20010514_01_375/323	0.16060205083591456	-0.39804651292749477	6	3.0461131229796674
hachelijk/adj/het_laatste_nieuws_20010608_01_150/118	-0.45215981707150193	-0.33333222021525744	3	1.6320756897469226
hachelijk/adj/het_laatste_nieuws_20020122_01_550/343	-0.34697305170567105	0.29857431616550006	8	1.612971822053475
hachelijk/adj/het_laatste_nieuws_20020708_01_224/197	-0.15666166022305184	-0.3370328003458554	6	2.1879581579712615
hachelijk/adj/het_laatste_nieuws_20020727_01_613/843	-0.34182149327918265	0.29371793747516245	8	1.6951941908003765
hachelijk/adj/het_laatste_nieuws_20030206_01_58/97	-0.5129879147564846	-0.1957452438055453	4	1.6228076735106898
hachelijk/adj/het_laatste_nieuws_20030616_01_212/306	-0.5163041664478258	-0.1982233891147915	4	1.6441550892651546
hachelijk/adj/het_laatste_nieuws_20030616_01_23/71	-0.4587938235308531	-0.28690781664618537	3	2.008427304283185
hachelijk/adj/het_laatste_nieuws_20030616_01_30/111	-0.4826846871772593	-0.2702698613691512	3	1.6320756897469226
hachelijk/adj/het_laatste_nieuws_20030725_01_49/91	-0.4717492673542187	-0.29524208398215807	3	1.5665735783647707
hachelijk/adj/het_laatste_nieuws_20030829_01_125/121	-0.47706278017715725	-0.31486140197450185	3	1.7160594312714794
hachelijk/adj/het_laatste_nieuws_20031105_01_34/97	-0.4909891152021688	-0.29180587300422395	3	1.6837846601652162
hachelijk/adj/het_laatste_nieuws_20040519_01_213/45	0.32153176420283763	-0.32107017265897575	6	3.0543908889927254
hachelijk/adj/het_laatste_nieuws_20040628_01_199/117	-0.4333060176109656	-0.29104047900489116	4	2.0801875249572648
hachelijk/adj/het_nieuwsblad_19990106_01_495/361	-0.25291672508173235	0.28901948725206156	8	2.6908723930418557
hachelijk/adj/het_nieuwsblad_19990211_01_9/208	-0.3633377965180176	0.27069790541252303	8	1.5177072484648286
hachelijk/adj/het_nieuwsblad_20001202_01_84/195	-0.4671656935290107	-0.13698360530086895	4	2.121710321790557
hachelijk/adj/het_nieuwsblad_20010601_01_399/87	-0.5197846814427144	-0.15779137933573897	4	1.7165202658223737
hachelijk/adj/het_nieuwsblad_20010730_01_124/1007	0.42883812237564606	-0.19768216398175822	NA	4.037071610209758
hachelijk/adj/het_nieuwsblad_20010809_01_265/104	-0.5213127221008417	-0.14967835139504995	4	1.8400834581968672
hachelijk/adj/het_nieuwsblad_20011112_01_337/63	-0.5269155401492207	-0.18788893443040186	4	1.7294054835120523
hachelijk/adj/het_nieuwsblad_20011116_01_264/209	-0.3285227287608659	0.3081913065125907	8	1.72094220462129
hachelijk/adj/het_nieuwsblad_20021109_01_789/341	-0.31755637889095023	0.3226761226703254	8	1.584349631672721
hachelijk/adj/het_nieuwsblad_20021113_01_211/142	-0.3364899745826522	0.34083547579887363	8	1.776896231563697
hachelijk/adj/het_nieuwsblad_20030718_01_90/501	-0.3849429584054735	0.2848978801973406	8	1.767321214623051
hachelijk/adj/het_nieuwsblad_20040404_01_97/155	0.08576665483705252	-0.37985950180646494	6	2.043550861209562
hachelijk/adj/het_nieuwsblad_20041014_01_278/238	-0.5125720252781502	-0.219958352644784	4	2.218310014356025
hachelijk/adj/nrc_handelsblad_19991111_158/926	-0.5202848011796146	-0.011113165844016762	2	1.5046649657198965
hachelijk/adj/nrc_handelsblad_19991117_30/301	0.10500213503313849	0.3756770741980365	7	2.9681827899575763
hachelijk/adj/nrc_handelsblad_20000619_120/393	-0.1180438554814837	-0.39321075331802896	NA	3.9176249918749644
hachelijk/adj/nrc_handelsblad_20011018_152/31	-0.1031951663969969	0.47127234703349585	NA	3.2472394206289583
hachelijk/adj/nrc_handelsblad_20011102_62/122	-0.5407534939858707	0.07463388256009362	2	2.0102407956034396
hachelijk/adj/nrc_handelsblad_20011208_138/2507	0.4195132018948589	-0.06470000891493405	NA	3.7605316461117444
hachelijk/adj/nrc_handelsblad_20020605_122/335	0.35085164546246367	-0.1743697668505518	NA	3.8236467940574923
hachelijk/adj/nrc_handelsblad_20021014_66/1020	0.06804292499310015	-0.10720758285486064	NA	3.146958493446382
hachelijk/adj/parool_19991116_125/844	-0.3982208130188501	0.3222952881574507	8	1.888556329004979
hachelijk/adj/parool_20000928_98/1288	-0.5453964880612986	0.03229529155032601	2	1.5046649657198965
hachelijk/adj/parool_20010203_129/1467	0.20090983653707728	0.38055173967575007	7	2.8753938739321447
hachelijk/adj/parool_20030825_92/46	-0.2813747716789175	-0.3939216368670573	NA	3.4687965675132246
hachelijk/adj/volkskrant_19990417_142/416	-0.49573339809443034	0.0888565944154753	8	3.105398771619757
hachelijk/adj/volkskrant_19990619_1/235	-0.5245198545310669	-0.014358674267332438	2	1.7236097432668716
hachelijk/adj/volkskrant_19990823_89/739	0.1006067315192828	-0.24477958822633836	6	1.8150141385159186
hachelijk/adj/volkskrant_19990908_106/1237	-0.32939835768667797	0.37300700854930113	8	1.600921811330242
hachelijk/adj/volkskrant_20000318_129/368	-0.10054890961902763	-0.2634445624728777	6	2.4027439690443853
hachelijk/adj/volkskrant_20010406_133/542	0.140960137386338	-0.13741218361786706	6	1.8150141385159186
hachelijk/adj/volkskrant_20011029_78/354	-0.5455553770398496	0.04783477769652088	2	1.5351286592518762
hachelijk/adj/volkskrant_20020223_153/258	0.33616225771136493	-0.07718512868720877	6	2.1879581579712615
hachelijk/adj/volkskrant_20020316_222/1600	0.20200958607465808	0.38120865335680815	7	2.8479661875113127
hachelijk/adj/volkskrant_20020828_102/721	-0.020794385147505774	-0.23208471208350973	6	1.996962648269919
hachelijk/adj/volkskrant_20031022_27/13	-0.4801436068066287	0.21242298464198767	8	3.112670994097588
hachelijk/adj/volkskrant_20041113_88/234	-0.5413350281465074	0.015333556275394306	2	1.5316531060876997
hachelijk/adj/parool_20010910_20/281	0.06802125602823311	0.45702078087350806	7	2.6099066550845853
hachelijk/adj/algemeen_dagblad_20010102_91/826	0.706011627567304	0.25749086869143617	NA	3.274868862070791
hachelijk/adj/de_morgen_20041123_01_111/111	0.8062263916560055	0.02847921645797306	NA	3.224203768023925
hachelijk/adj/het_nieuwsblad_20031220_01_655/196	0.16448791286277528	-0.032535937910066974	7	2.615072364751203
hachelijk/adj/nrc_handelsblad_20010724_64/177	0.7497980791730552	0.15874670635594376	NA	3.5973209671836455
hachelijk/adj/nrc_handelsblad_20031105_103/18	0.19246191441310137	0.5682289383089811	NA	3.3558359679409535
hachelijk/adj/parool_20010505_78/188	1.0037338964516758	0.09216707121313246	NA	4.479622206611013
hachelijk/adj/de_morgen_19990308_01_103/421	-0.5928406578660252	0.051137962610385564	2	1.6406075197033085
hachelijk/adj/algemeen_dagblad_20010915_99/463	0.019436139944295067	-0.13254149838568408	7	2.8479759027774394
hachelijk/adj/de_morgen_19990327_01_46/975	-0.3859065916696791	-0.4381529263308735	NA	3.687248505419006
hachelijk/adj/de_morgen_20011109_01_81/318	-0.2777559332255719	-0.6033125010174363	NA	3.3747960525101375
hachelijk/adj/de_morgen_20030625_01_27/1411	0.021472738677386347	-0.2792951132767997	NA	3.3785379584011626
hachelijk/adj/de_standaard_20010723_01_9/13	-0.5283747988084432	0.14776307536947905	2	1.8581837830996057
hachelijk/adj/de_standaard_20020404_01_83/1590	-0.26228992423439357	-0.19283570690144816	NA	3.148295431092078
hachelijk/adj/de_standaard_20020629_01_105/1586	0.24246765094351533	-0.41284403262339614	5	1.726891659378958
hachelijk/adj/de_standaard_20030310_01_10/354	-0.5290801366196305	0.028167282125845978	2	1.7236097432668716
hachelijk/adj/de_standaard_20040521_01_83/502	0.004178845046278952	0.1568680551432674	7	2.623537274705414
hachelijk/adj/het_laatste_nieuws_20001017_01_155/114	-0.5069947354318679	-0.2819688059597184	3	1.5990375639827923
hachelijk/adj/volkskrant_20031204_74/191	0.08152772648824601	-0.2931208214394371	6	1.91892185359796
